service_num,stop_num,est_arrival,lat,lng,poll_timestamp
170,46021,1524918892,1.4234631666666666,103.75690783333333,"8:33:17"
170,46031,1524918931,1.4234631666666666,103.75690783333333,"8:33:49"
170,46041,1524919052,1.4250129999999999,103.76092833333334,"8:34:21"
170,46041,1524919052,1.4250129999999999,103.76092833333334,"8:34:53"
170,46041,1524919042,1.4251853333333333,103.76121816666667,"8:35:25"
170,46051,1524919120,1.4251853333333333,103.76121816666667,"8:35:58"
170,46051,1524919131,1.4278788333333334,103.76492233333333,"8:36:30"
170,46051,1524919131,1.4278788333333334,103.76492233333333,"8:37:03"
170,46069,1524919900,1.4492246666666666,103.77020316666666,"8:37:35"
170,46069,1524919900,1.4492246666666666,103.77020316666666,"8:38:07"
170,46069,1524919802,1.4472681666666667,103.769328,"8:38:40"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:39:12"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:39:43"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:40:16"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:40:48"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:41:21"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:41:53"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:42:26"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:42:58"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:43:30"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:44:03"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:44:35"
170,46069,1524919764,1.4470478333333334,103.76923466666666,"8:45:07"
170,46069,1524919769,1.4425983333333334,103.7682205,"8:45:39"
170,46069,1524919540,1.4422688333333333,103.76914233333333,"8:46:11"
170,46088,1524919627,1.4422688333333333,103.76914233333333,"8:46:44"
170,46101,1524919937,1.4426686666666666,103.7693205,"8:47:16"
170,46101,1524919937,1.4426686666666666,103.7693205,"8:47:49"
170,46101,1524919874,1.4433915,103.76807783333334,"8:48:21"
170,46101,1524919874,1.4433915,103.76807783333334,"8:48:53"
170,46101,1524919896,1.4437496666666667,103.76794966666667,"8:49:26"
170,46101,1524919896,1.4437496666666667,103.76794966666667,"8:49:59"
170,46211,1524921239,1.4441881666666667,103.76775116666667,"8:50:30"
170,46211,1524921239,1.4441881666666667,103.76775116666667,"8:51:02"
170,46211,1524921099,1.4444573333333333,103.76779333333333,"8:51:35"
170,46211,1524921099,1.4444573333333333,103.76779333333333,"8:52:07"
170,46211,1524921099,1.4445321666666666,103.7678295,"8:52:40"
170,46211,1524921099,1.4446506666666667,103.76789,"8:53:12"
170,46211,1524921099,1.4446506666666667,103.76789,"8:53:44"
170,46211,1524921099,1.4446988333333333,103.767912,"8:54:17"
170,46211,1524921099,1.4446988333333333,103.767912,"8:54:49"
170,46211,1524921069,1.444811,103.76796066666667,"8:55:22"
170,46211,1524921069,1.444811,103.76796066666667,"8:55:53"
170,46211,1524921116,1.444811,103.76796066666667,"8:56:26"
170,46211,1524921116,1.444811,103.76796066666667,"8:56:58"
170,46211,1524921155,1.4449621666666665,103.76802316666667,"8:57:30"
170,46211,1524921155,1.4449621666666665,103.76802316666667,"8:58:03"
170,46211,1524921198,1.445004,103.7680405,"8:58:35"
170,46211,1524921198,1.445004,103.7680405,"8:59:08"
170,46211,1524921248,1.4450764999999999,103.7680695,"8:59:40"
170,46211,1524921285,1.4452191666666667,103.76812766666667,"9:00:13"
170,46211,1524921285,1.4452191666666667,103.76812766666667,"9:00:45"
170,46211,1524921275,1.4454923333333334,103.7682435,"9:01:16"
170,46211,1524921275,1.4454923333333334,103.7682435,"9:01:49"
170,46211,1524921290,1.4455695,103.76827716666666,"9:02:21"
170,46211,1524921290,1.4455695,103.76827716666666,"9:02:54"
170,46211,1524921317,1.4456833333333332,103.76833033333334,"9:03:26"
170,46211,1524921317,1.4456833333333332,103.76833033333334,"9:03:59"
170,46211,1524921346,1.4461968333333333,103.76860033333334,"9:04:31"
170,46211,1524921346,1.4461968333333333,103.76860033333334,"9:05:04"
170,46211,1524921286,1.4461968333333333,103.76860033333334,"9:05:36"
170,46211,1524921286,1.4461968333333333,103.76860033333334,"9:06:08"
170,46211,1524921349,1.4466283333333334,103.768756,"9:06:40"
170,46211,1524921288,1.450836,103.76971933333333,"9:07:12"
170,46211,1524921288,1.450836,103.76971933333333,"9:07:45"
170,46211,1524921629,1.4457996666666666,103.76840983333334,"9:08:17"
170,46211,1524921629,1.4457996666666666,103.76840983333334,"9:08:49"
170,46211,1524921612,1.4460041666666665,103.76861033333333,"9:09:22"
170,46211,1524921612,1.4460041666666665,103.76861033333333,"9:09:55"
170,46211,1524921602,1.4461428333333333,103.768645,"9:10:27"
170,46211,1524921602,1.4461428333333333,103.768645,"9:10:59"
170,46211,1524921662,1.4461428333333333,103.768645,"9:11:32"
170,46211,1524921662,1.4461428333333333,103.768645,"9:12:03"
170,46211,1524921723,1.4461428333333333,103.768645,"9:12:36"
